Timestamp,Latitude,Longitude,Speed,Roll,Pitch,Heading,SpeedSetpoint,HeadingSetpoint
1779382402.5861225,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.6270657,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.6710646,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.7118785,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.7506034,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.7959657,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.8373454,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.8836627,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.9232337,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382402.9739275,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.0043445,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.0494654,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.0929613,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.1340106,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.1780243,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.2159455,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.2577739,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.3013256,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.3423617,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.383758,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.4289436,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.4686387,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.5103998,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.5526214,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.5943065,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.6393523,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.6835406,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.7238274,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.7661548,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.8063278,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.8475816,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.8988187,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.940256,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382403.9769692,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.0166314,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.0596092,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.1010497,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.1469839,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.1877913,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.229862,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.2930548,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.3396654,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.3559666,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.3987968,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.437592,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.4792182,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.5245435,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.5712616,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.606444,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.649629,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.6907148,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.7347233,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.7783418,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.8203905,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.858678,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.9042528,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.9422357,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382404.986595,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.0300333,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.072351,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.11351,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.152321,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.1969576,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.2394977,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.285011,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.3283758,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.3694453,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.4060764,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.4504573,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.4932458,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.5372446,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.5805237,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.6194425,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.660164,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.7071612,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.7470975,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.7872996,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.825364,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.8718822,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.9107351,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.9548216,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382405.9972758,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.0396287,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.0833344,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.1275847,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.1715937,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.2073715,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.2496061,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.2927313,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.3409696,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.3818927,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.4202363,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.4610097,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.5082543,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.5452769,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.585867,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.6296628,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.6932902,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.739182,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.757686,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.7985363,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.8417664,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.883883,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.925873,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382406.9685612,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.008467,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.0514972,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.0946379,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.134794,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.1807518,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.2224407,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.2606006,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.304964,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.345886,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.3864264,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.4312203,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.4734578,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
1779382407.5152507,40.732501,29.831201,1.0,0.0,0.0,0.0,0.0,0.0
